ANDALUCÍA	
    1.-DELITOS Y FALTAS (EU)	2285.0	2416.0	5.7	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	187.0	207.0	10.7	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	96.0	145.0	51.0	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	32.0	19.0	-40.6	
    6.-TRÁFICO DE DROGAS (EU)	6.0	12.0	100.0	
    7.-DAÑOS	274.0	300.0	9.5	
    8.-HURTOS	692.0	629.0	-9.1	
- Municipio de Sant Boi de Llobregat	
    1.-DELITOS Y FALTAS (EU)	960.0	787.0	-18.0	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	41.0	47.0	14.6	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	33.0	32.0	-3.0	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	25.0	24.0	-4.0	
    6.-TRÁFICO DE DROGAS (EU)	2.0	0.0	-100.0	
    7.-DAÑOS	134.0	100.0	-25.4	
    8.-HURTOS	309.0	256.0	-17.2	
- Municipio de Sant Cugat del Vallès	
    1.-DELITOS Y FALTAS (EU)	1015.0	1060.0	4.4	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	2.0	0.0	-100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	27.0	42.0	55.6	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	109.0	189.0	73.4	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	15.0	21.0	40.0	
    6.-TRÁFICO DE DROGAS (EU)	1.0	1.0	0.0	
    7.-DAÑOS	107.0	117.0	9.3	
    8.-HURTOS	305.0	310.0	1.6	
- Municipio de Santa Coloma de Gramenet	
    1.-DELITOS Y FALTAS (EU)	1276.0	1146.0	-10.2	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	101.0	129.0	27.7	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	64.0	73.0	14.1	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	29.0	20.0	-31.0	
    6.-TRÁFICO DE DROGAS (EU)	2.0	2.0	0.0	
    7.-DAÑOS	125.0	97.0	-22.4	
    8.-HURTOS	425.0	318.0	-25.2	
- Municipio de Terrassa	
    1.-DELITOS Y FALTAS (EU)	1955.0	1810.0	-7.4	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	2.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	78.0	66.0	-15.4	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	76.0	110.0	44.7	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	27.0	30.0	11.1	
    6.-TRÁFICO DE DROGAS (EU)	6.0	8.0	33.3	
    7.-DAÑOS	244.0	234.0	-4.1	
    8.-HURTOS	582.0	518.0	-11.0	
- Municipio de Viladecans	
    1.-DELITOS Y FALTAS (EU)	637.0	645.0	1.3	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	38.0	38.0	0.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	16.0	19.0	18.8	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	23.0	19.0	-17.4	
    6.-TRÁFICO DE DROGAS (EU)	1.0	3.0	200.0	
    7.-DAÑOS	115.0	108.0	-6.1	
    8.-HURTOS	199.0	192.0	-3.5	
- Municipio de Vilanova i la Geltrú	
    1.-DELITOS Y FALTAS (EU)	667.0	838.0	25.6	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	30.0	34.0	13.3	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	44.0	50.0	13.6	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	9.0	9.0	0.0	
    6.-TRÁFICO DE DROGAS (EU)	3.0	1.0	-66.7	
    7.-DAÑOS	103.0	132.0	28.2	
    8.-HURTOS	200.0	194.0	-3.0	
Provincia de GIRONA	
    1.-DELITOS Y FALTAS (EU)	8737.0	8082.0	-7.5	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	2.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	172.0	141.0	-18.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	711.0	827.0	16.3	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	124.0	112.0	-9.7	
    6.-TRÁFICO DE DROGAS (EU)	97.0	73.0	-24.7	
    7.-DAÑOS	994.0	998.0	0.4	
    8.-HURTOS	2390.0	2170.0	-9.2	
- Municipio de Girona	
    1.-DELITOS Y FALTAS (EU)	1631.0	1095.0	-32.9	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	1.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	49.0	43.0	-12.2	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	59.0	48.0	-18.6	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	29.0	17.0	-41.4	
    6.-TRÁFICO DE DROGAS (EU)	8.0	6.0	-25.0	
    7.-DAÑOS	211.0	134.0	-36.5	
    8.-HURTOS	620.0	402.0	-35.2	
Provincia de LLEIDA	
    1.-DELITOS Y FALTAS (EU)	4882.0	4310.0	-11.7	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	1.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	124.0	81.0	-34.7	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	250.0	189.0	-24.4	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	43.0	45.0	4.7	
    6.-TRÁFICO DE DROGAS (EU)	9.0	25.0	177.8	
    7.-DAÑOS	632.0	558.0	-11.7	
    8.-HURTOS	1275.0	1195.0	-6.3	
- Municipio de Lleida	
    1.-DELITOS Y FALTAS (EU)	2302.0	2065.0	-10.3	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	0.0	-100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	93.0	54.0	-41.9	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	92.0	58.0	-37.0	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	17.0	27.0	58.8	
    6.-TRÁFICO DE DROGAS (EU)	6.0	7.0	16.7	
    7.-DAÑOS	304.0	272.0	-10.5	
    8.-HURTOS	695.0	600.0	-13.7	
Provincia de TARRAGONA	
    1.-DELITOS Y FALTAS (EU)	9070.0	8918.0	-1.7	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	1.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	244.0	264.0	8.2	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	1011.0	1073.0	6.1	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	132.0	100.0	-24.2	
    6.-TRÁFICO DE DROGAS (EU)	65.0	81.0	24.6	
    7.-DAÑOS	1008.0	1068.0	6.0	
    8.-HURTOS	2073.0	2188.0	5.5	
- Municipio de Reus	
    1.-DELITOS Y FALTAS (EU)	1421.0	1351.0	-4.9	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	94.0	71.0	-24.5	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	84.0	100.0	19.0	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	21.0	18.0	-14.3	
    6.-TRÁFICO DE DROGAS (EU)	21.0	22.0	4.8	
    7.-DAÑOS	184.0	210.0	14.1	
    8.-HURTOS	370.0	328.0	-11.4	
- Municipio de Tarragona	
    1.-DELITOS Y FALTAS (EU)	1883.0	2010.0	6.7	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	54.0	74.0	37.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	119.0	190.0	59.7	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	37.0	32.0	-13.5	
    6.-TRÁFICO DE DROGAS (EU)	6.0	12.0	100.0	
    7.-DAÑOS	190.0	199.0	4.7	
    8.-HURTOS	619.0	647.0	4.5	
COMUNITAT VALENCIANA	
    1.-DELITOS Y FALTAS (EU)	56958.0	56096.0	-1.5	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	15.0	11.0	-26.7	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	1502.0	1479.0	-1.5	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	5177.0	5357.0	3.5	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	1057.0	1032.0	-2.4	
    6.-TRÁFICO DE DROGAS (EU)	366.0	363.0	-0.8	
    7.-DAÑOS	6845.0	6829.0	-0.2	
    8.-HURTOS	18063.0	18791.0	4.0	
Provincia de ALICANTE/ALACANT	
    1.-DELITOS Y FALTAS (EU)	21278.0	21497.0	1.0	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	12.0	6.0	-50.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	438.0	489.0	11.6	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	2234.0	2436.0	9.0	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	488.0	500.0	2.5	
    6.-TRÁFICO DE DROGAS (EU)	147.0	169.0	15.0	
    7.-DAÑOS	2316.0	2331.0	0.6	
    8.-HURTOS	6710.0	7162.0	6.7	
- Municipio de Alcoy/Alcoi	
    1.-DELITOS Y FALTAS (EU)	462.0	376.0	-18.6	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	18.0	11.0	-38.9	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	19.0	18.0	-5.3	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	12.0	10.0	-16.7	
    6.-TRÁFICO DE DROGAS (EU)	0.0	0.0	0.0	
    7.-DAÑOS	63.0	35.0	-44.4	
    8.-HURTOS	124.0	110.0	-11.3	
- Municipio de Alicante/Alacant	
    1.-DELITOS Y FALTAS (EU)	4198.0	4286.0	2.1	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	0.0	-100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	144.0	168.0	16.7	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	229.0	191.0	-16.6	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	157.0	137.0	-12.7	
    6.-TRÁFICO DE DROGAS (EU)	48.0	59.0	22.9	
    7.-DAÑOS	363.0	451.0	24.2	
    8.-HURTOS	1661.0	1829.0	10.1	
- Municipio de Benidorm	
    1.-DELITOS Y FALTAS (EU)	1272.0	1362.0	7.1	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	31.0	43.0	38.7	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	37.0	27.0	-27.0	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	25.0	17.0	-32.0	
    6.-TRÁFICO DE DROGAS (EU)	12.0	23.0	91.7	
    7.-DAÑOS	71.0	116.0	63.4	
    8.-HURTOS	668.0	675.0	1.0	
- Municipio de Elche/Elx	
    1.-DELITOS Y FALTAS (EU)	2392.0	2393.0	0.0	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	2.0	0.0	-100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	50.0	44.0	-12.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	166.0	188.0	13.3	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	54.0	77.0	42.6	
    6.-TRÁFICO DE DROGAS (EU)	21.0	22.0	4.8	
    7.-DAÑOS	248.0	277.0	11.7	
    8.-HURTOS	858.0	826.0	-3.7	
- Municipio de Elda	
    1.-DELITOS Y FALTAS (EU)	330.0	420.0	27.3	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	3.0	4.0	33.3	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	19.0	47.0	147.4	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	21.0	5.0	-76.2	
    6.-TRÁFICO DE DROGAS (EU)	3.0	5.0	66.7	
    7.-DAÑOS	46.0	54.0	17.4	
    8.-HURTOS	72.0	120.0	66.7	
- Municipio de Orihuela	
    1.-DELITOS Y FALTAS (EU)	813.0	859.0	5.7	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	2.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	14.0	20.0	42.9	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	89.0	122.0	37.1	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	7.0	21.0	200.0	
    6.-TRÁFICO DE DROGAS (EU)	0.0	1.0	100.0	
    7.-DAÑOS	72.0	55.0	-23.6	
    8.-HURTOS	231.0	296.0	28.1	
- Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig	
    1.-DELITOS Y FALTAS (EU)	717.0	571.0	-20.4	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	14.0	16.0	14.3	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	56.0	60.0	7.1	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	25.0	22.0	-12.0	
    6.-TRÁFICO DE DROGAS (EU)	2.0	3.0	50.0	
    7.-DAÑOS	103.0	58.0	-43.7	
    8.-HURTOS	219.0	224.0	2.3	
- Municipio de Torrevieja	
    1.-DELITOS Y FALTAS (EU)	1525.0	1678.0	10.0	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	2.0	3.0	50.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	26.0	43.0	65.4	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	285.0	245.0	-14.0	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	20.0	22.0	10.0	
    6.-TRÁFICO DE DROGAS (EU)	7.0	8.0	14.3	
    7.-DAÑOS	184.0	210.0	14.1	
    8.-HURTOS	437.0	542.0	24.0	
Provincia de CASTELLÓN/CASTELLÓ	
    1.-DELITOS Y FALTAS (EU)	5988.0	5888.0	-1.7	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	111.0	129.0	16.2	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	745.0	711.0	-4.6	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	87.0	61.0	-29.9	
    6.-TRÁFICO DE DROGAS (EU)	17.0	14.0	-17.6	
    7.-DAÑOS	761.0	741.0	-2.6	
    8.-HURTOS	1607.0	1621.0	0.9	
- Municipio de Castellón de la Plana/Castelló de la Plana	
    1.-DELITOS Y FALTAS (EU)	1423.0	1495.0	5.1	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	40.0	58.0	45.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	119.0	116.0	-2.5	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	21.0	18.0	-14.3	
    6.-TRÁFICO DE DROGAS (EU)	7.0	3.0	-57.1	
    7.-DAÑOS	107.0	108.0	0.9	
    8.-HURTOS	518.0	629.0	21.4	
- Municipio de Vila-Real	
    1.-DELITOS Y FALTAS (EU)	472.0	366.0	-22.5	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	5.0	7.0	40.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	38.0	31.0	-18.4	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	10.0	8.0	-20.0	
    6.-TRÁFICO DE DROGAS (EU)	1.0	0.0	-100.0	
    7.-DAÑOS	80.0	45.0	-43.8	
    8.-HURTOS	126.0	111.0	-11.9	
Provincia de VALENCIA/VALÈNCIA	
    1.-DELITOS Y FALTAS (EU)	29692.0	28711.0	-3.3	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	3.0	5.0	66.7	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	953.0	861.0	-9.7	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	2198.0	2210.0	0.5	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	482.0	471.0	-2.3	
    6.-TRÁFICO DE DROGAS (EU)	202.0	180.0	-10.9	
    7.-DAÑOS	3768.0	3757.0	-0.3	
    8.-HURTOS	9746.0	10008.0	2.7	
- Municipio de Gandia	
    1.-DELITOS Y FALTAS (EU)	1066.0	944.0	-11.4	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	10.0	21.0	110.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	38.0	41.0	7.9	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	22.0	17.0	-22.7	
    6.-TRÁFICO DE DROGAS (EU)	3.0	10.0	233.3	
    7.-DAÑOS	130.0	133.0	2.3	
    8.-HURTOS	366.0	323.0	-11.7	
- Municipio de Paterna	
    1.-DELITOS Y FALTAS (EU)	544.0	553.0	1.7	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	11.0	17.0	54.5	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	32.0	35.0	9.4	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	11.0	11.0	0.0	
    6.-TRÁFICO DE DROGAS (EU)	5.0	3.0	-40.0	
    7.-DAÑOS	65.0	70.0	7.7	
    8.-HURTOS	169.0	175.0	3.6	
- Municipio de Sagunto/Sagunt	
    1.-DELITOS Y FALTAS (EU)	652.0	772.0	18.4	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	15.0	22.0	46.7	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	113.0	107.0	-5.3	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	9.0	11.0	22.2	
    6.-TRÁFICO DE DROGAS (EU)	8.0	8.0	0.0	
    7.-DAÑOS	65.0	99.0	52.3	
    8.-HURTOS	154.0	226.0	46.8	
- Municipio de Torrent	
    1.-DELITOS Y FALTAS (EU)	855.0	762.0	-10.9	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	33.0	25.0	-24.2	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	70.0	72.0	2.9	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	9.0	13.0	44.4	
    6.-TRÁFICO DE DROGAS (EU)	1.0	5.0	400.0	
    7.-DAÑOS	125.0	104.0	-16.8	
    8.-HURTOS	208.0	227.0	9.1	
- Municipio de Valencia	
    1.-DELITOS Y FALTAS (EU)	11768.0	11584.0	-1.6	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	3.0	200.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	574.0	493.0	-14.1	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	382.0	420.0	9.9	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	186.0	201.0	8.1	
    6.-TRÁFICO DE DROGAS (EU)	83.0	73.0	-12.0	
    7.-DAÑOS	1300.0	1247.0	-4.1	
    8.-HURTOS	4945.0	5132.0	3.8	
EXTREMADURA	
    1.-DELITOS Y FALTAS (EU)	6902.0	6653.0	-3.6	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	3.0	200.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	81.0	73.0	-9.9	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	372.0	360.0	-3.2	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	95.0	93.0	-2.1	
    6.-TRÁFICO DE DROGAS (EU)	37.0	31.0	-16.2	
    7.-DAÑOS	835.0	866.0	3.7	
    8.-HURTOS	2102.0	1938.0	-7.8	
Provincia de BADAJOZ	
    1.-DELITOS Y FALTAS (EU)	4826.0	4687.0	-2.9	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	2.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	66.0	57.0	-13.6	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	276.0	238.0	-13.8	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	79.0	78.0	-1.3	
    6.-TRÁFICO DE DROGAS (EU)	30.0	21.0	-30.0	
    7.-DAÑOS	544.0	585.0	7.5	
    8.-HURTOS	1529.0	1411.0	-7.7	
- Municipio de Badajoz	
    1.-DELITOS Y FALTAS (EU)	1995.0	1780.0	-10.8	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	42.0	23.0	-45.2	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	115.0	68.0	-40.9	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	32.0	21.0	-34.4	
    6.-TRÁFICO DE DROGAS (EU)	9.0	5.0	-44.4	
    7.-DAÑOS	237.0	242.0	2.1	
    8.-HURTOS	697.0	581.0	-16.6	
- Municipio de Mérida	
    1.-DELITOS Y FALTAS (EU)	599.0	649.0	8.3	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	4.0	12.0	200.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	23.0	17.0	-26.1	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	10.0	14.0	40.0	
    6.-TRÁFICO DE DROGAS (EU)	6.0	3.0	-50.0	
    7.-DAÑOS	83.0	93.0	12.0	
    8.-HURTOS	181.0	206.0	13.8	
Provincia de CÁCERES	
    1.-DELITOS Y FALTAS (EU)	2076.0	1966.0	-5.3	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	1.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	15.0	16.0	6.7	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	96.0	122.0	27.1	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	16.0	15.0	-6.3	
    6.-TRÁFICO DE DROGAS (EU)	7.0	10.0	42.9	
    7.-DAÑOS	291.0	281.0	-3.4	
    8.-HURTOS	573.0	527.0	-8.0	
- Municipio de Cáceres	
    1.-DELITOS Y FALTAS (EU)	504.0	514.0	2.0	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	0.0	-100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	3.0	5.0	66.7	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	9.0	17.0	88.9	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	5.0	1.0	-80.0	
    6.-TRÁFICO DE DROGAS (EU)	3.0	6.0	100.0	
    7.-DAÑOS	71.0	69.0	-2.8	
    8.-HURTOS	141.0	163.0	15.6	
GALICIA	
    1.-DELITOS Y FALTAS (EU)	18603.0	17596.0	-5.4	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	2.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	275.0	289.0	5.1	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	1067.0	1080.0	1.2	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	222.0	234.0	5.4	
    6.-TRÁFICO DE DROGAS (EU)	76.0	77.0	1.3	
    7.-DAÑOS	2386.0	2224.0	-6.8	
    8.-HURTOS	5231.0	4947.0	-5.4	
Provincia de CORUÑA (A)	
    1.-DELITOS Y FALTAS (EU)	7930.0	7553.0	-4.8	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	1.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	110.0	123.0	11.8	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	496.0	480.0	-3.2	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	100.0	112.0	12.0	
    6.-TRÁFICO DE DROGAS (EU)	31.0	23.0	-25.8	
    7.-DAÑOS	1000.0	922.0	-7.8	
    8.-HURTOS	2334.0	2145.0	-8.1	
- Municipio de Coruña (A)	
    1.-DELITOS Y FALTAS (EU)	2265.0	2182.0	-3.7	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	40.0	62.0	55.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	35.0	87.0	148.6	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	26.0	38.0	46.2	
    6.-TRÁFICO DE DROGAS (EU)	10.0	8.0	-20.0	
    7.-DAÑOS	219.0	212.0	-3.2	
